job_id,office,position_title,date,year,skill,skill_category,source_file
MEM-492-24,Representative-elect Eugene Vindman (VA-07),Legislative Director,2024-11-25,2024,Supervisory / Management,soft_skill,HVAPS_Template_Members_2024_11_25.json
MEM-492-24,Representative-elect Eugene Vindman (VA-07),Legislative Director,2024-11-25,2024,Strong Writing Skills,soft_skill,HVAPS_Template_Members_2024_11_25.json
MEM-490-24,Office of Representative Ilhan Omar,Communications Assistant,2024-11-25,2024,Press Releases / Statements,communications,HVAPS_Template_Members_2024_11_25.json
MEM-490-24,Office of Representative Ilhan Omar,Communications Assistant,2024-11-25,2024,Talking Points,communications,HVAPS_Template_Members_2024_11_25.json
MEM-490-24,Office of Representative Ilhan Omar,Communications Assistant,2024-11-25,2024,Social Media,communications,HVAPS_Template_Members_2024_11_25.json
MEM-490-24,Office of Representative Ilhan Omar,Communications Assistant,2024-11-25,2024,Video Production,communications,HVAPS_Template_Members_2024_11_25.json
MEM-490-24,Office of Representative Ilhan Omar,Communications Assistant,2024-11-25,2024,Newsletter,communications,HVAPS_Template_Members_2024_11_25.json
MEM-486-24,Congressman Gabe Amo (RI-01),Scheduler,2024-11-25,2024,Capitol Hill Experience,experience,HVAPS_Template_Members_2024_11_25.json
MEM-486-24,Congressman Gabe Amo (RI-01),Scheduler,2024-11-25,2024,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2024_11_25.json
MEM-484-24,Congressman Gabe Amo (RI-01),Caseworker,2024-11-25,2024,Casework,constituent,HVAPS_Template_Members_2024_11_25.json
MEM-484-24,Congressman Gabe Amo (RI-01),Caseworker,2024-11-25,2024,Attention to Detail,soft_skill,HVAPS_Template_Members_2024_11_25.json
MEM-484-24,Congressman Gabe Amo (RI-01),Caseworker,2024-11-25,2024,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2024_11_25.json
MEM-451-23,"Office of the Rep. Maxine Waters (D-CA-43), Ranking Member of the House Committee on Financial Services (FSC)",Legislative Director/Counsel,2023-09-04,2023,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_9.4.2023_v2.json
MEM-451-23,"Office of the Rep. Maxine Waters (D-CA-43), Ranking Member of the House Committee on Financial Services (FSC)",Legislative Director/Counsel,2023-09-04,2023,Foreign Policy,policy,Members_and_Committee_Bulletin_9.4.2023_v2.json
MEM-451-23,"Office of the Rep. Maxine Waters (D-CA-43), Ranking Member of the House Committee on Financial Services (FSC)",Legislative Director/Counsel,2023-09-04,2023,Judiciary / Legal,policy,Members_and_Committee_Bulletin_9.4.2023_v2.json
MEM-451-23,"Office of the Rep. Maxine Waters (D-CA-43), Ranking Member of the House Committee on Financial Services (FSC)",Legislative Director/Counsel,2023-09-04,2023,JD / Law Degree,credential,Members_and_Committee_Bulletin_9.4.2023_v2.json
MEM-451-23,"Office of the Rep. Maxine Waters (D-CA-43), Ranking Member of the House Committee on Financial Services (FSC)",Legislative Director/Counsel,2023-09-04,2023,Floor Procedure,legislative,Members_and_Committee_Bulletin_9.4.2023_v2.json
MEM-503-24,Congresswoman Emilia Sykes (OH-13),LEGISLATIVE ASSISTANT,2024-12-02,2024,Capitol Hill Experience,experience,HVAPS_Template_Members_2024_12_02.json
MEM-503-24,Congresswoman Emilia Sykes (OH-13),LEGISLATIVE ASSISTANT,2024-12-02,2024,Healthcare Policy,policy,HVAPS_Template_Members_2024_12_02.json
MEM-503-24,Congresswoman Emilia Sykes (OH-13),LEGISLATIVE ASSISTANT,2024-12-02,2024,Bill Drafting,legislative,HVAPS_Template_Members_2024_12_02.json
MEM-503-24,Congresswoman Emilia Sykes (OH-13),LEGISLATIVE ASSISTANT,2024-12-02,2024,Strong Writing Skills,soft_skill,HVAPS_Template_Members_2024_12_02.json
MEM-503-24,Congresswoman Emilia Sykes (OH-13),LEGISLATIVE ASSISTANT,2024-12-02,2024,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2024_12_02.json
MEM-502-24,Congressman Steven Horsford (NV-04),Communications Director,2024-12-02,2024,Capitol Hill Experience,experience,HVAPS_Template_Members_2024_12_02.json
MEM-502-24,Congressman Steven Horsford (NV-04),Communications Director,2024-12-02,2024,Press Releases / Statements,communications,HVAPS_Template_Members_2024_12_02.json
MEM-502-24,Congressman Steven Horsford (NV-04),Communications Director,2024-12-02,2024,Talking Points,communications,HVAPS_Template_Members_2024_12_02.json
MEM-502-24,Congressman Steven Horsford (NV-04),Communications Director,2024-12-02,2024,Social Media,communications,HVAPS_Template_Members_2024_12_02.json
MEM-502-24,Congressman Steven Horsford (NV-04),Communications Director,2024-12-02,2024,Attention to Detail,soft_skill,HVAPS_Template_Members_2024_12_02.json
MEM-502-24,Congressman Steven Horsford (NV-04),Communications Director,2024-12-02,2024,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2024_12_02.json
MEM-501-24,House GOP Member,House GOP Member Seeks National Security Advisor,2024-12-02,2024,Defense / National Security,policy,HVAPS_Template_Members_2024_12_02.json
MEM-501-24,House GOP Member,House GOP Member Seeks National Security Advisor,2024-12-02,2024,Floor Procedure,legislative,HVAPS_Template_Members_2024_12_02.json
MEM-501-24,House GOP Member,House GOP Member Seeks National Security Advisor,2024-12-02,2024,Attention to Detail,soft_skill,HVAPS_Template_Members_2024_12_02.json
MEM-500-24,U.S. House Committee on Veterans’ Affairs,"Legislative Assistant, U.S. House Committee on Veterans’ ALairs, Republican",2024-12-02,2024,Microsoft Excel,software,HVAPS_Template_Members_2024_12_02.json
MEM-500-24,U.S. House Committee on Veterans’ Affairs,"Legislative Assistant, U.S. House Committee on Veterans’ ALairs, Republican",2024-12-02,2024,Veterans Affairs,policy,HVAPS_Template_Members_2024_12_02.json
MEM-500-24,U.S. House Committee on Veterans’ Affairs,"Legislative Assistant, U.S. House Committee on Veterans’ ALairs, Republican",2024-12-02,2024,Strong Writing Skills,soft_skill,HVAPS_Template_Members_2024_12_02.json
MEM-500-24,U.S. House Committee on Veterans’ Affairs,"Legislative Assistant, U.S. House Committee on Veterans’ ALairs, Republican",2024-12-02,2024,Attention to Detail,soft_skill,HVAPS_Template_Members_2024_12_02.json
MEM-498-24,"The Subcommittee on Disability Assistance and Memorial ARairs, House Committee on Veterans’ ARairs, Majority StaR (DAMA)",Legislative Assistant,2024-12-02,2024,Veterans Affairs,policy,HVAPS_Template_Members_2024_12_02.json
MEM-498-24,"The Subcommittee on Disability Assistance and Memorial ARairs, House Committee on Veterans’ ARairs, Majority StaR (DAMA)",Legislative Assistant,2024-12-02,2024,Casework,constituent,HVAPS_Template_Members_2024_12_02.json
MEM-497-24,Midwest Republican,Scheduler,2024-12-02,2024,Capitol Hill Experience,experience,HVAPS_Template_Members_2024_12_02.json
MEM-497-24,Midwest Republican,Scheduler,2024-12-02,2024,Committee Work,legislative,HVAPS_Template_Members_2024_12_02.json
MEM-497-24,Midwest Republican,Scheduler,2024-12-02,2024,Attention to Detail,soft_skill,HVAPS_Template_Members_2024_12_02.json
MEM-497-24,Midwest Republican,Scheduler,2024-12-02,2024,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2024_12_02.json
MEM-511-24,"House Committee on Veterans' A5airs (Majority), Subcommittee on Health",Research Assistant,2024-12-09,2024,Veterans Affairs,policy,HVAPS_Template_Members_2024_12_09_RELEASED.json
MEM-511-24,"House Committee on Veterans' A5airs (Majority), Subcommittee on Health",Research Assistant,2024-12-09,2024,Bill Drafting,legislative,HVAPS_Template_Members_2024_12_09_RELEASED.json
MEM-511-24,"House Committee on Veterans' A5airs (Majority), Subcommittee on Health",Research Assistant,2024-12-09,2024,Attention to Detail,soft_skill,HVAPS_Template_Members_2024_12_09_RELEASED.json
MEM-512-24,Office of Congresswoman Sara Jacobs (CA-51),"Washington, D.C.-Based Executive Assistant/Scheduler",2024-12-16,2024,Project Management,soft_skill,HVAPS_Template_Members_2024_12_16_RELEASED.json
MEM-512-24,Office of Congresswoman Sara Jacobs (CA-51),"Washington, D.C.-Based Executive Assistant/Scheduler",2024-12-16,2024,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2024_12_16_RELEASED.json
MEM-510-24,Congresswoman Angie Craig (MN-02),COMMUNICATIONS DIRECTOR,2024-12-16,2024,Digital Strategy,communications,HVAPS_Template_Members_2024_12_16_RELEASED.json
MEM-510-24,Congresswoman Angie Craig (MN-02),COMMUNICATIONS DIRECTOR,2024-12-16,2024,Attention to Detail,soft_skill,HVAPS_Template_Members_2024_12_16_RELEASED.json
MEM-506-24,Office of Congresswoman Sara Jacobs (CA-51),Social Media Assistant,2024-12-16,2024,Capitol Hill Experience,experience,HVAPS_Template_Members_2024_12_16_RELEASED.json
MEM-506-24,Office of Congresswoman Sara Jacobs (CA-51),Social Media Assistant,2024-12-16,2024,Social Media,communications,HVAPS_Template_Members_2024_12_16_RELEASED.json
MEM-506-24,Office of Congresswoman Sara Jacobs (CA-51),Social Media Assistant,2024-12-16,2024,Twitter / X,communications,HVAPS_Template_Members_2024_12_16_RELEASED.json
MEM-506-24,Office of Congresswoman Sara Jacobs (CA-51),Social Media Assistant,2024-12-16,2024,Instagram,communications,HVAPS_Template_Members_2024_12_16_RELEASED.json
MEM-506-24,Office of Congresswoman Sara Jacobs (CA-51),Social Media Assistant,2024-12-16,2024,TikTok,communications,HVAPS_Template_Members_2024_12_16_RELEASED.json
MEM-506-24,Office of Congresswoman Sara Jacobs (CA-51),Social Media Assistant,2024-12-16,2024,Video Production,communications,HVAPS_Template_Members_2024_12_16_RELEASED.json
MEM-506-24,Office of Congresswoman Sara Jacobs (CA-51),Social Media Assistant,2024-12-16,2024,Graphic Design,communications,HVAPS_Template_Members_2024_12_16_RELEASED.json
MEM-506-24,Office of Congresswoman Sara Jacobs (CA-51),Social Media Assistant,2024-12-16,2024,Newsletter,communications,HVAPS_Template_Members_2024_12_16_RELEASED.json
MEM-504-24,"House Committee on Veterans’ A&airs, Subcommittee on Technology Modernization",Legislative Assistant,2024-12-16,2024,Veterans Affairs,policy,HVAPS_Template_Members_2024_12_16_RELEASED.json
MEM-504-24,"House Committee on Veterans’ A&airs, Subcommittee on Technology Modernization",Legislative Assistant,2024-12-16,2024,Strong Writing Skills,soft_skill,HVAPS_Template_Members_2024_12_16_RELEASED.json
MEM-504-24,"House Committee on Veterans’ A&airs, Subcommittee on Technology Modernization",Legislative Assistant,2024-12-16,2024,Attention to Detail,soft_skill,HVAPS_Template_Members_2024_12_16_RELEASED.json
MEM-504-24,"House Committee on Veterans’ A&airs, Subcommittee on Technology Modernization",Legislative Assistant,2024-12-16,2024,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2024_12_16_RELEASED.json
MEM-529-24,Rep. Nanette Barragan (CA-44),Legislative Assistant or Senior Policy Advisor,2024-12-30,2024,Spanish,language,HVAPS_Template_Members_2024_12_30.json
MEM-529-24,Rep. Nanette Barragan (CA-44),Legislative Assistant or Senior Policy Advisor,2024-12-30,2024,Capitol Hill Experience,experience,HVAPS_Template_Members_2024_12_30.json
MEM-529-24,Rep. Nanette Barragan (CA-44),Legislative Assistant or Senior Policy Advisor,2024-12-30,2024,Talking Points,communications,HVAPS_Template_Members_2024_12_30.json
MEM-529-24,Rep. Nanette Barragan (CA-44),Legislative Assistant or Senior Policy Advisor,2024-12-30,2024,Bill Drafting,legislative,HVAPS_Template_Members_2024_12_30.json
MEM-529-24,Rep. Nanette Barragan (CA-44),Legislative Assistant or Senior Policy Advisor,2024-12-30,2024,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2024_12_30.json
MEM-528-24,Congresswoman Nanette Diaz Barragan (CA-44),Communications Director,2024-12-30,2024,Spanish,language,HVAPS_Template_Members_2024_12_30.json
MEM-528-24,Congresswoman Nanette Diaz Barragan (CA-44),Communications Director,2024-12-30,2024,Capitol Hill Experience,experience,HVAPS_Template_Members_2024_12_30.json
MEM-528-24,Congresswoman Nanette Diaz Barragan (CA-44),Communications Director,2024-12-30,2024,Press Releases / Statements,communications,HVAPS_Template_Members_2024_12_30.json
MEM-528-24,Congresswoman Nanette Diaz Barragan (CA-44),Communications Director,2024-12-30,2024,Talking Points,communications,HVAPS_Template_Members_2024_12_30.json
MEM-528-24,Congresswoman Nanette Diaz Barragan (CA-44),Communications Director,2024-12-30,2024,Social Media,communications,HVAPS_Template_Members_2024_12_30.json
MEM-528-24,Congresswoman Nanette Diaz Barragan (CA-44),Communications Director,2024-12-30,2024,Video Production,communications,HVAPS_Template_Members_2024_12_30.json
MEM-528-24,Congresswoman Nanette Diaz Barragan (CA-44),Communications Director,2024-12-30,2024,Graphic Design,communications,HVAPS_Template_Members_2024_12_30.json
MEM-528-24,Congresswoman Nanette Diaz Barragan (CA-44),Communications Director,2024-12-30,2024,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2024_12_30.json
MEM-527-24,Congresswoman Val Hoyle (D-OR-04),Communications Director,2024-12-30,2024,Canva,software,HVAPS_Template_Members_2024_12_30.json
MEM-527-24,Congresswoman Val Hoyle (D-OR-04),Communications Director,2024-12-30,2024,Non-profit Experience,experience,HVAPS_Template_Members_2024_12_30.json
MEM-527-24,Congresswoman Val Hoyle (D-OR-04),Communications Director,2024-12-30,2024,Press Releases / Statements,communications,HVAPS_Template_Members_2024_12_30.json
MEM-527-24,Congresswoman Val Hoyle (D-OR-04),Communications Director,2024-12-30,2024,Talking Points,communications,HVAPS_Template_Members_2024_12_30.json
MEM-527-24,Congresswoman Val Hoyle (D-OR-04),Communications Director,2024-12-30,2024,Social Media,communications,HVAPS_Template_Members_2024_12_30.json
MEM-527-24,Congresswoman Val Hoyle (D-OR-04),Communications Director,2024-12-30,2024,Graphic Design,communications,HVAPS_Template_Members_2024_12_30.json
MEM-527-24,Congresswoman Val Hoyle (D-OR-04),Communications Director,2024-12-30,2024,Digital Strategy,communications,HVAPS_Template_Members_2024_12_30.json
MEM-527-24,Congresswoman Val Hoyle (D-OR-04),Communications Director,2024-12-30,2024,Strong Writing Skills,soft_skill,HVAPS_Template_Members_2024_12_30.json
MEM-527-24,Congresswoman Val Hoyle (D-OR-04),Communications Director,2024-12-30,2024,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2024_12_30.json
MEM-526-24,Member-elect Maggie Goodlander (NH-02),Legislative Assistant,2024-12-30,2024,Capitol Hill Experience,experience,HVAPS_Template_Members_2024_12_30.json
MEM-526-24,Member-elect Maggie Goodlander (NH-02),Legislative Assistant,2024-12-30,2024,Bill Drafting,legislative,HVAPS_Template_Members_2024_12_30.json
MEM-526-24,Member-elect Maggie Goodlander (NH-02),Legislative Assistant,2024-12-30,2024,Strong Writing Skills,soft_skill,HVAPS_Template_Members_2024_12_30.json
MEM-525-24,Member-elect Maggie Goodlander (NH-02),Legislative Correspondent,2024-12-30,2024,Quorum,software,HVAPS_Template_Members_2024_12_30.json
MEM-525-24,Member-elect Maggie Goodlander (NH-02),Legislative Correspondent,2024-12-30,2024,Strong Writing Skills,soft_skill,HVAPS_Template_Members_2024_12_30.json
MEM-525-24,Member-elect Maggie Goodlander (NH-02),Legislative Correspondent,2024-12-30,2024,Attention to Detail,soft_skill,HVAPS_Template_Members_2024_12_30.json
MEM-524-24,Congressional,District Representative for California’s 49th Congressional District,2024-12-30,2024,Casework,constituent,HVAPS_Template_Members_2024_12_30.json
MEM-524-24,Congressional,District Representative for California’s 49th Congressional District,2024-12-30,2024,Strong Writing Skills,soft_skill,HVAPS_Template_Members_2024_12_30.json
MEM-523-24,The Democratic Staff of the House Budget Committee and Ranking Member Brendan F. Boyle (PA-02),Digital Assistant,2024-12-30,2024,Canva,software,HVAPS_Template_Members_2024_12_30.json
MEM-523-24,The Democratic Staff of the House Budget Committee and Ranking Member Brendan F. Boyle (PA-02),Digital Assistant,2024-12-30,2024,Campaign Experience,experience,HVAPS_Template_Members_2024_12_30.json
MEM-523-24,The Democratic Staff of the House Budget Committee and Ranking Member Brendan F. Boyle (PA-02),Digital Assistant,2024-12-30,2024,Social Media,communications,HVAPS_Template_Members_2024_12_30.json
MEM-523-24,The Democratic Staff of the House Budget Committee and Ranking Member Brendan F. Boyle (PA-02),Digital Assistant,2024-12-30,2024,Digital Strategy,communications,HVAPS_Template_Members_2024_12_30.json
MEM-523-24,The Democratic Staff of the House Budget Committee and Ranking Member Brendan F. Boyle (PA-02),Digital Assistant,2024-12-30,2024,Strong Writing Skills,soft_skill,HVAPS_Template_Members_2024_12_30.json
MEM-522-24,The Office of Congressman Pat Ryan (NY-18),Press Secretary,2024-12-30,2024,Press Releases / Statements,communications,HVAPS_Template_Members_2024_12_30.json
